kind,hidden,trial,generation,prince,king,crowned,p10,median,p90,fell,mother,starved,nobles,read,fitness,rivals_crowned
recall,32,6,325,74.2,65.2,56.8,18,23,31,27.6,15.0,738,+15.2,8.9,906.9,6.5
recall,32,6,350,80.6,76.6,67.0,17,23,34,18.6,7.6,676,+13.8,22.3,1036.1,5.3
recall,32,6,375,70.2,63.8,54.0,19,23,33,29.0,10.4,609,+10.0,22.2,864.0,7.3
recall,32,6,400,76.4,67.4,54.8,17,22,31,32.4,20.2,833,+9.4,24.5,889.5,6.9
recall,32,6,425,48.6,36.2,34.2,19,25,36,44.6,21.6,912,+20.1,25.5,567.9,9.0
recall,32,6,450,69.4,60.6,49.0,18,23,31,35.0,25.8,840,+12.8,18.1,801.0,7.4
recall,32,6,475,59.2,42.6,36.2,17,21,29,48.2,25.0,846,+10.1,17.7,621.8,8.5
recall,32,6,500,71.8,62.8,55.2,16,20,30,34.0,19.6,717,+15.0,24.2,889.2,6.5
recall,32,6,525,65.2,56.2,45.8,16,21,30,37.2,20.8,872,+14.8,27.2,768.2,7.8
recall,32,6,550,68.6,58.4,49.0,16,21,31,38.2,26.0,880,+10.2,26.9,794.2,7.1
recall,32,6,575,69.6,63.0,51.4,17,21,30,36.4,23.2,819,+10.9,26.4,836.6,6.7
recall,32,6,599,60.6,58.2,53.8,16,20,28,34.6,17.4,678,+11.5,19.1,839.3,6.9
recall,32,7,25,0.8,0.2,0.0,0,0,0,96.0,57.4,801,-1.8,30.3,27.2,13.4
recall,32,7,50,4.6,4.0,3.6,43,65,92,88.2,45.2,688,-3.0,6.4,82.8,12.7
recall,32,7,75,4.4,3.8,3.4,46,55,92,91.2,57.0,904,-3.8,4.0,63.7,12.5
recall,32,7,100,11.2,9.0,8.4,40,53,70,76.0,14.8,838,-1.4,8.1,138.5,12.5
recall,32,7,125,13.6,12.0,8.6,32,44,61,79.2,36.4,1026,+2.8,1.3,162.3,12.5
recall,32,7,150,22.0,20.8,20.2,41,50,67,69.6,20.2,634,+3.9,7.9,285.8,10.6
recall,32,7,175,24.4,23.2,21.2,31,40,58,61.0,25.0,776,+15.6,14.2,331.3,10.6
recall,32,7,200,32.4,31.0,29.2,28,38,56,58.4,21.0,672,+16.6,4.9,444.2,9.6
recall,32,7,225,32.6,30.8,29.6,28,43,61,56.8,23.8,886,+16.4,5.0,423.1,9.9
recall,32,7,250,30.4,28.6,26.4,28,35,45,59.4,25.8,712,+12.8,4.0,410.8,10.5
recall,32,7,275,36.6,35.4,31.6,33,43,57,49.8,22.4,955,+15.1,8.0,453.6,9.1
recall,32,7,300,24.6,23.6,23.0,32,40,59,59.4,12.6,542,+9.4,5.2,351.2,11.4
recall,32,7,325,27.0,26.0,25.2,34,43,55,55.2,21.4,614,+15.2,5.0,376.8,10.6
recall,32,7,350,29.0,28.0,26.6,37,49,66,54.4,21.2,843,+12.7,6.4,369.8,10.2
recall,32,7,375,25.0,23.4,23.0,33,40,56,58.8,20.8,622,+11.5,4.9,356.6,11.3
recall,32,7,400,26.2,25.6,24.4,29,37,52,58.2,24.6,652,+14.4,5.4,371.7,11.1
recall,32,7,425,31.2,30.6,29.4,31,40,56,52.0,15.2,665,+12.3,2.8,428.3,10.4
recall,32,7,450,21.4,19.8,18.8,32,43,56,65.4,27.4,727,+12.1,4.2,297.0,12.0
recall,32,7,475,27.6,26.6,25.8,33,43,59,58.0,24.0,691,+20.8,2.8,381.1,10.2
recall,32,7,500,30.4,28.6,28.2,30,39,54,57.2,24.4,736,+23.8,3.1,423.8,10.0
recall,32,7,525,32.8,31.8,31.0,29,36,49,53.6,22.4,727,+28.8,2.7,466.9,9.8
recall,32,7,550,28.0,27.2,27.0,31,38,54,56.2,20.4,547,+17.0,3.9,402.9,10.5
recall,32,7,575,22.2,22.0,21.6,32,42,62,65.4,37.8,846,+17.1,2.7,318.4,10.2
recall,32,7,599,31.2,28.0,26.6,28,34,47,61.4,26.6,920,+21.3,1.5,412.8,9.2
recall,32,8,25,0.6,0.2,0.2,55,55,55,92.0,10.4,819,-1.2,21.2,39.6,13.6
recall,32,8,50,10.2,5.2,3.0,28,34,63,86.2,38.2,880,-3.6,23.8,97.1,12.8
recall,32,8,75,36.4,33.6,31.0,26,34,53,58.4,15.2,796,+4.8,26.6,455.7,10.1
recall,32,8,100,63.2,56.4,49.0,20,24,30,38.4,19.8,672,+13.8,34.7,779.4,6.9
recall,32,8,125,71.4,69.2,64.2,19,23,30,28.6,15.2,956,+14.3,25.8,951.5,4.9
recall,32,8,150,60.8,56.2,49.4,19,24,32,38.4,16.0,675,+15.9,27.1,774.5,7.1
recall,32,8,175,59.2,55.2,53.0,18,23,31,38.0,24.0,609,+14.6,14.0,800.9,6.6
recall,32,8,200,61.0,54.6,50.4,20,25,39,37.8,23.2,532,+11.9,16.5,781.3,6.8
recall,32,8,225,61.0,52.8,47.0,17,23,34,41.8,32.8,696,+8.3,10.1,752.1,7.5
recall,32,8,250,69.6,61.4,51.0,16,20,31,36.6,21.6,641,+10.1,4.3,837.0,7.0
recall,32,8,275,65.8,59.4,54.6,17,24,33,37.2,23.0,653,+18.5,21.2,848.1,6.0
recall,32,8,300,61.4,56.6,51.8,22,27,35,34.6,18.2,633,+21.5,21.3,803.1,7.4
recall,32,8,325,66.4,60.8,56.8,18,22,29,33.8,18.4,670,+17.1,21.2,876.1,6.3
recall,32,8,350,65.6,58.2,53.8,17,23,31,33.2,16.2,615,+13.9,23.1,844.9,6.8
recall,32,8,375,71.2,67.6,60.2,17,22,31,32.6,20.4,692,+11.8,22.2,930.4,5.5
recall,32,8,400,64.6,60.0,51.6,17,21,27,40.0,27.2,737,+10.3,22.8,826.9,6.7
recall,32,8,425,70.8,60.6,52.0,17,21,28,40.0,29.0,828,+11.4,20.8,839.4,5.8
recall,32,8,450,64.6,55.8,54.2,19,24,32,33.2,16.2,495,+16.3,21.6,841.1,7.2
recall,32,8,475,58.4,53.6,47.6,19,23,28,43.0,27.6,685,+15.5,19.0,758.9,7.0
recall,32,8,500,57.6,48.0,45.6,19,24,31,39.6,16.0,794,+17.6,7.9,712.7,8.5
recall,32,8,525,56.6,50.4,42.4,17,21,28,44.2,25.8,576,+9.4,11.6,707.3,9.0
recall,32,8,550,63.0,55.8,50.6,19,23,32,34.6,18.2,640,+12.6,15.7,796.2,6.9
recall,32,8,575,51.4,44.0,39.0,19,24,35,49.2,37.6,991,+10.7,12.6,623.6,7.4
recall,32,8,599,60.6,55.8,47.6,16,21,28,39.4,23.6,685,+11.4,10.7,771.0,7.8
recall+journal,32,1,25,0.4,0.2,0.0,0,0,0,93.8,24.4,1033,-5.4,22.8,12.2,14.6
recall+journal,32,1,50,3.8,2.4,2.0,38,48,79,86.8,26.6,1421,-1.3,7.1,43.8,13.0
recall+journal,32,1,75,12.2,9.8,9.6,29,42,60,76.4,29.4,660,+8.7,16.1,183.2,12.5
recall+journal,32,1,100,15.2,13.0,11.4,32,40,59,71.8,21.6,665,+8.0,8.2,214.4,12.1
recall+journal,32,1,125,14.0,11.6,7.6,33,46,52,75.4,19.0,928,+5.7,15.2,167.3,12.8
recall+journal,32,1,150,16.0,12.8,11.4,36,43,52,75.0,49.6,1124,+9.3,4.6,202.4,10.7
recall+journal,32,1,175,18.2,17.0,16.6,42,50,66,68.0,22.4,565,+9.3,21.3,270.4,11.2
recall+journal,32,1,200,15.8,15.0,13.8,36,46,63,71.8,22.2,505,+6.3,18.8,247.0,12.1
recall+journal,32,1,225,27.8,21.8,20.2,22,29,41,68.6,30.4,763,+7.7,16.9,336.0,11.2
recall+journal,32,1,250,38.4,29.4,27.0,19,24,34,61.0,28.6,840,+6.8,16.5,453.0,10.7
recall+journal,32,1,275,47.2,40.6,34.8,17,22,28,57.4,36.6,895,+10.6,5.6,574.2,8.5
recall+journal,32,1,300,47.4,39.8,33.8,18,22,30,54.4,33.8,886,+11.5,3.1,558.4,9.5
recall+journal,32,1,325,59.4,52.8,45.6,16,20,26,47.2,31.4,838,+11.2,3.3,737.6,7.6
recall+journal,32,1,350,53.6,48.2,41.4,18,22,30,47.8,27.4,800,+8.0,3.1,670.6,8.6
recall+journal,32,1,375,49.6,41.2,33.4,17,22,30,54.6,33.2,958,+3.9,1.4,562.7,9.4
recall+journal,32,1,400,46.4,41.2,38.6,18,23,32,52.0,35.0,854,+9.6,9.4,602.7,8.4
recall+journal,32,1,425,44.0,35.6,31.4,19,23,31,59.0,32.6,758,+4.4,4.1,528.3,9.9
recall+journal,32,1,450,51.6,47.0,41.4,20,24,31,45.2,20.2,798,+9.7,10.4,656.7,8.6
recall+journal,32,1,475,55.0,45.2,41.2,18,22,28,49.4,26.6,877,+15.6,7.7,667.4,7.8
recall+journal,32,1,500,53.2,43.6,36.2,18,22,28,54.0,34.8,823,+7.1,7.8,607.8,8.8
recall+journal,32,1,525,56.2,49.4,45.2,20,23,30,46.6,24.0,900,+17.4,12.0,710.4,6.8
recall+journal,32,1,550,51.2,41.2,36.2,19,24,30,51.6,28.6,833,+11.9,9.8,598.2,8.8
recall+journal,32,1,575,46.6,39.2,32.8,21,27,34,54.6,24.8,1165,-0.5,6.5,522.6,9.2
recall+journal,32,1,599,58.8,50.4,44.8,18,22,27,44.2,22.8,880,+11.7,15.5,717.8,7.7
recall+journal,32,2,25,0.0,0.0,0.0,0,0,0,95.8,62.0,654,-4.5,20.0,29.2,13.2
recall+journal,32,2,50,3.2,0.6,0.4,52,71,71,92.4,23.4,436,-4.0,20.2,64.7,13.6
recall+journal,32,2,75,18.2,14.6,12.6,28,33,51,72.2,12.2,581,+1.3,28.3,228.9,12.9
recall+journal,32,2,100,31.4,23.6,17.6,20,25,32,72.6,35.6,824,+4.5,17.9,339.1,10.9
recall+journal,32,2,125,42.0,35.0,32.2,19,24,33,57.4,26.0,776,+9.4,5.7,518.1,9.5
recall+journal,32,2,150,51.0,46.6,40.6,19,24,33,49.6,20.6,655,+9.7,22.6,656.2,8.5
recall+journal,32,2,175,59.2,52.6,45.2,18,22,29,47.2,22.4,901,+11.1,8.3,726.7,6.8
recall+journal,32,2,200,49.6,43.2,35.2,17,20,27,57.4,35.8,1033,+10.2,13.3,585.5,8.2
recall+journal,32,2,225,56.2,48.0,39.2,19,23,30,51.6,29.4,1098,+11.2,7.9,644.9,8.5
recall+journal,32,2,250,50.6,46.6,42.4,18,22,29,47.8,23.2,746,+12.1,5.3,667.9,8.5
recall+journal,32,2,275,46.6,43.2,40.4,20,23,28,51.2,30.0,822,+11.6,5.4,623.9,7.7
recall+journal,32,2,300,49.6,43.4,40.2,18,22,29,48.4,22.4,749,+12.8,4.0,638.9,8.6
recall+journal,32,2,325,55.6,49.8,43.8,18,23,30,46.8,25.4,667,+11.8,0.5,706.1,8.0
recall+journal,32,2,350,30.8,26.6,21.6,19,23,32,71.0,43.8,866,+2.9,5.2,364.0,10.8
recall+journal,32,2,375,52.2,47.8,41.8,17,21,30,48.0,29.6,809,+7.9,10.7,668.2,8.2
recall+journal,32,2,400,52.4,46.4,42.0,18,22,30,51.0,24.0,785,+10.5,13.4,666.4,7.7
recall+journal,32,2,425,56.4,48.2,45.0,21,26,35,43.2,21.2,730,+14.9,7.8,701.7,8.2
recall+journal,32,2,450,66.6,56.2,51.0,18,24,32,40.4,19.4,732,+10.6,5.1,803.2,6.4
recall+journal,32,2,475,59.8,46.6,41.6,18,23,35,47.4,31.2,958,+9.4,5.8,668.6,8.2
recall+journal,32,2,500,50.0,41.6,38.4,18,22,29,53.4,42.8,917,+12.9,7.6,608.7,8.5
recall+journal,32,2,525,67.4,59.4,52.2,20,24,31,35.6,17.6,760,+15.2,8.0,828.4,7.5
recall+journal,32,2,550,66.2,56.8,52.8,17,21,28,38.6,24.4,812,+15.9,6.7,829.9,6.6
recall+journal,32,2,575,46.0,40.4,37.0,20,24,30,52.0,29.4,808,+8.1,5.8,583.2,9.9
recall+journal,32,2,599,55.8,42.2,40.2,19,24,32,49.4,26.8,803,+9.4,5.6,645.0,8.5
recall+journal,32,3,25,0.0,0.0,0.0,0,0,0,89.0,22.8,553,-1.1,52.6,50.6,14.2
recall+journal,32,3,50,6.0,4.0,4.0,34,45,66,88.0,18.8,420,+1.8,30.3,102.6,14.0
recall+journal,32,3,75,18.8,16.8,14.4,23,30,45,72.2,26.6,635,+8.1,34.7,263.5,11.7
recall+journal,32,3,100,40.2,35.0,27.2,21,27,39,64.4,33.2,1063,+6.5,23.7,457.4,9.0
recall+journal,32,3,125,27.8,24.4,20.6,21,25,35,73.0,43.8,974,+1.1,7.3,329.5,10.8
recall+journal,32,3,150,35.8,30.2,25.8,20,24,31,66.0,43.2,940,+4.9,13.8,420.6,9.6
recall+journal,32,3,175,53.8,48.4,41.6,19,24,31,48.6,28.8,728,+8.5,11.5,670.4,8.2
recall+journal,32,3,200,47.2,44.0,40.6,20,24,31,51.4,31.4,837,+12.9,16.3,627.8,8.1
recall+journal,32,3,225,49.2,44.4,38.8,21,25,35,48.6,23.2,781,+6.1,14.2,612.9,8.6
recall+journal,32,3,250,51.0,45.8,37.8,18,21,30,49.8,29.2,759,+6.3,17.9,621.8,8.9
recall+journal,32,3,275,56.0,50.0,44.8,18,22,30,46.0,28.4,718,+6.5,21.6,711.2,7.6
recall+journal,32,3,300,52.2,48.2,46.2,21,25,31,41.2,21.2,768,+18.7,17.8,709.8,8.3
recall+journal,32,3,325,62.4,52.4,44.4,18,22,28,45.8,29.8,788,+14.2,17.6,731.4,7.4
recall+journal,32,3,350,61.4,50.6,46.2,20,25,32,40.0,22.2,879,+22.6,13.3,735.3,7.1
recall+journal,32,3,375,50.6,48.2,43.8,18,22,28,44.4,27.4,763,+10.4,12.0,686.3,7.9
recall+journal,32,3,400,51.2,44.2,41.8,20,24,33,48.6,27.6,800,+8.8,16.0,649.1,8.2
recall+journal,32,3,425,57.4,51.2,48.6,17,21,29,42.6,26.4,733,+11.0,25.2,754.3,7.1
recall+journal,32,3,450,54.8,49.4,43.8,18,22,30,45.2,27.8,616,+10.1,13.6,703.6,7.9
recall+journal,32,3,475,42.0,35.0,32.8,20,24,33,55.6,31.4,792,+11.4,16.0,526.2,9.0
recall+journal,32,3,500,52.8,47.2,42.0,18,22,30,47.4,30.0,778,+6.6,16.5,667.5,7.8
recall+journal,32,3,525,53.0,48.0,44.2,19,23,34,44.4,24.8,793,+10.1,12.2,685.3,7.8
recall+journal,32,3,550,54.2,47.2,39.8,18,21,27,51.0,34.4,741,+10.4,11.0,659.5,8.3
recall+journal,32,3,575,52.6,49.6,44.8,19,22,29,42.0,21.2,739,+9.2,8.6,707.2,8.3
recall+journal,32,3,599,33.8,29.4,28.2,20,24,34,64.8,49.6,843,+4.7,7.5,438.7,9.8
recall+journal,32,4,25,0.0,0.0,0.0,0,0,0,95.6,49.0,679,-0.7,41.8,29.5,12.6
recall+journal,32,4,50,0.2,0.0,0.0,0,0,0,79.6,12.6,362,-3.9,42.7,80.8,13.8
recall+journal,32,4,75,0.0,0.0,0.0,0,0,0,80.0,13.4,341,-5.0,17.1,79.8,14.1
recall+journal,32,4,100,15.6,5.0,4.0,40,56,76,77.2,30.6,1016,-3.4,9.3,144.7,12.2
recall+journal,32,4,125,21.0,12.4,8.6,42,55,80,72.2,20.0,606,-4.1,20.2,205.7,12.8
recall+journal,32,4,150,20.6,17.6,16.2,49,73,92,63.6,16.8,454,-1.5,8.2,269.0,12.0
recall+journal,32,4,175,22.0,18.8,17.8,30,40,57,66.4,30.0,611,+12.8,13.3,302.6,12.0
recall+journal,32,4,200,29.4,25.4,23.6,20,26,39,65.4,43.0,995,+9.3,2.8,384.6,10.7
recall+journal,32,4,225,33.0,28.2,25.6,20,25,34,63.8,39.6,968,+11.1,8.0,418.4,10.1
recall+journal,32,4,250,45.4,42.0,38.0,20,24,31,50.2,26.2,802,+8.6,2.0,599.3,9.5
recall+journal,32,4,275,48.8,43.8,39.0,18,21,28,46.6,20.2,769,+11.8,3.6,632.2,9.0
recall+journal,32,4,300,53.2,45.0,39.4,18,22,30,49.0,27.6,807,+9.8,5.5,639.7,8.5
recall+journal,32,4,325,42.0,35.8,29.4,17,21,29,62.4,43.6,984,+6.2,5.3,495.5,8.9
recall+journal,32,4,350,47.0,41.6,37.0,19,23,31,50.4,21.0,764,+10.1,9.5,601.1,9.0
recall+journal,32,4,375,53.6,46.8,40.0,21,25,33,46.4,21.4,691,+7.6,6.4,649.8,8.4
recall+journal,32,4,400,49.8,41.8,37.0,18,22,31,56.2,36.4,835,+8.1,9.4,599.0,8.3
recall+journal,32,4,425,56.2,52.8,46.6,18,21,26,44.4,28.4,810,+11.4,7.3,742.6,6.9
recall+journal,32,4,450,48.0,41.8,39.4,19,24,33,48.2,21.6,679,+10.1,16.4,625.7,9.0
recall+journal,32,4,475,50.4,45.6,38.0,17,20,29,52.2,30.6,825,+4.7,3.9,626.1,8.7
recall+journal,32,4,500,34.2,29.8,26.8,18,22,29,66.2,49.2,696,+4.3,1.4,427.5,9.6
recall+journal,32,4,525,49.2,43.2,41.0,20,23,29,50.6,31.6,908,+15.9,9.1,641.4,7.6
recall+journal,32,4,550,60.6,52.2,48.6,18,21,26,41.2,25.8,880,+15.7,6.7,762.8,7.4
recall+journal,32,4,575,59.4,53.4,46.6,18,21,26,44.6,30.8,817,+7.7,5.6,737.2,7.4
recall+journal,32,4,599,55.4,50.8,46.0,19,23,29,43.6,26.6,970,+12.2,9.3,714.4,7.1
recall+journal,32,5,25,0.0,0.0,0.0,0,0,0,92.8,30.8,771,-3.2,22.9,32.6,14.2
recall+journal,32,5,50,0.2,0.0,0.0,0,0,0,90.6,36.2,783,-0.5,21.1,37.0,13.5
recall+journal,32,5,75,8.0,6.4,1.4,34,38,47,80.6,18.4,813,+6.5,29.5,100.0,14.4
recall+journal,32,5,100,32.8,24.8,19.4,19,24,37,67.6,30.0,567,+0.9,25.0,366.9,10.9
recall+journal,32,5,125,41.2,33.6,30.2,19,24,32,60.2,35.6,814,+10.3,5.6,504.8,9.2
recall+journal,32,5,150,50.6,41.0,37.4,19,23,32,51.2,27.4,578,+10.6,5.7,616.2,9.4
recall+journal,32,5,175,54.8,37.2,35.6,19,23,31,56.0,34.2,1146,+13.7,12.5,582.2,8.1
recall+journal,32,5,200,57.2,50.0,39.6,17,21,28,52.8,33.4,771,+4.7,6.4,668.1,8.2
recall+journal,32,5,225,55.4,38.4,36.6,20,23,31,53.2,30.2,1159,+10.2,7.9,582.4,8.0
recall+journal,32,5,250,54.6,49.0,45.0,17,21,29,48.8,35.0,710,+10.4,3.1,718.3,7.5
recall+journal,32,5,275,65.4,55.8,48.2,17,21,27,44.2,32.0,987,+10.4,9.3,773.7,6.4
recall+journal,32,5,300,68.2,61.4,55.2,18,23,31,37.0,17.0,939,+12.4,2.9,855.0,5.8
recall+journal,32,5,325,73.4,62.2,57.4,17,22,31,34.6,20.8,1060,+13.6,4.8,886.0,5.4
recall+journal,32,5,350,55.0,46.2,38.2,18,23,32,53.4,34.4,1190,+0.4,5.1,618.6,7.8
recall+journal,32,5,375,62.6,46.4,40.0,20,25,32,46.8,37.0,1254,+10.7,3.3,638.1,7.9
recall+journal,32,5,400,66.8,61.2,58.2,19,23,31,29.2,12.4,710,+14.5,0.9,886.6,6.1
recall+journal,32,5,425,59.4,48.2,43.2,22,28,38,39.6,21.0,850,+8.9,5.2,682.7,7.5
recall+journal,32,5,450,60.8,42.2,39.8,21,26,36,46.2,35.8,1213,+10.3,3.6,635.0,7.5
recall+journal,32,5,475,58.0,51.0,44.0,20,24,32,43.0,30.4,924,+12.1,4.4,703.5,7.7
recall+journal,32,5,500,67.6,61.8,54.4,17,21,28,35.8,23.6,1046,+13.0,2.1,856.7,6.6
recall+journal,32,5,525,68.8,61.2,52.4,20,24,35,30.6,16.4,927,+10.9,3.2,823.4,7.6
recall+journal,32,5,550,58.2,45.0,40.0,18,22,29,48.0,32.2,1202,+14.6,11.9,642.5,8.0
recall+journal,32,5,575,67.2,53.2,49.2,17,21,29,43.0,25.2,923,+13.2,13.7,786.9,6.7
recall+journal,32,5,599,69.2,60.2,51.2,18,23,31,33.2,20.6,598,+11.6,14.5,828.2,7.2
recall+journal,32,6,25,0.0,0.0,0.0,0,0,0,83.8,4.8,709,-3.3,47.8,51.4,13.1
recall+journal,32,6,50,4.6,0.0,0.0,0,0,0,82.0,15.2,406,-1.0,29.4,86.5,13.8
recall+journal,32,6,75,10.4,5.0,3.2,49,63,76,78.8,16.4,591,+1.0,24.4,130.1,13.1
recall+journal,32,6,100,11.8,7.0,6.2,43,61,82,73.2,22.8,897,+2.6,24.0,152.1,13.2
recall+journal,32,6,125,17.8,14.2,12.6,37,48,68,69.2,19.2,759,-1.7,18.5,233.7,13.6
recall+journal,32,6,150,19.0,15.8,13.6,35,53,76,70.2,22.8,808,-0.5,13.3,247.7,11.8
recall+journal,32,6,175,21.8,17.6,13.6,37,53,84,68.6,21.8,873,-2.1,19.2,252.2,11.9
recall+journal,32,6,200,19.2,12.8,10.0,28,40,68,77.0,26.4,793,-7.9,13.2,214.6,12.1
recall+journal,32,6,225,29.4,21.0,18.8,22,29,40,68.2,28.0,730,+1.1,6.2,334.7,11.8
recall+journal,32,6,250,34.8,30.2,22.6,19,24,35,66.8,36.4,971,+5.1,3.4,396.5,10.3
recall+journal,32,6,275,42.6,30.6,27.4,19,24,31,59.0,38.8,859,+7.0,4.4,470.1,9.6
recall+journal,32,6,300,39.8,33.8,30.2,20,28,41,58.8,22.8,817,+4.6,4.0,480.3,9.6
recall+journal,32,6,325,45.8,39.8,32.0,18,23,33,54.2,28.2,751,+7.1,3.3,543.9,9.4
recall+journal,32,6,350,49.6,40.4,34.0,18,23,32,55.0,23.2,740,+6.2,2.6,571.8,8.7
recall+journal,32,6,375,47.4,39.6,36.4,20,24,31,54.2,30.4,892,+9.6,5.7,579.2,8.8
recall+journal,32,6,400,46.4,40.2,32.2,17,23,38,60.2,36.6,1010,+3.9,4.6,532.2,8.8
recall+journal,32,6,425,44.0,38.8,34.8,17,21,29,58.4,29.8,665,+4.9,4.8,561.4,8.6
recall+journal,32,6,450,46.2,39.0,35.0,17,22,30,58.6,39.0,833,+5.7,4.9,566.3,8.2
recall+journal,32,6,475,49.8,44.0,43.0,22,28,35,45.2,20.2,880,+16.0,2.4,654.7,8.0
recall+journal,32,6,500,51.6,44.8,40.0,17,21,28,50.2,34.6,827,+10.6,4.0,643.1,7.6
recall+journal,32,6,525,54.8,48.6,43.2,16,22,29,48.4,26.4,731,+6.2,3.1,693.5,7.6
recall+journal,32,6,550,53.8,45.2,40.8,18,23,31,50.2,27.2,926,+6.9,3.5,649.4,8.2
recall+journal,32,6,575,59.2,47.8,45.8,19,25,33,44.0,20.2,736,+10.3,7.5,720.3,7.8
recall+journal,32,6,599,60.0,50.4,46.0,16,22,29,40.2,18.6,701,+10.7,3.9,743.4,7.4
recall+journal,32,7,25,1.0,0.2,0.2,55,55,55,87.4,10.2,461,-0.3,33.6,53.6,13.8
recall+journal,32,7,50,11.6,8.4,7.4,31,41,62,79.0,38.4,871,+8.5,30.1,153.6,12.4
recall+journal,32,7,75,22.8,19.0,18.6,31,48,70,63.6,22.4,786,+10.5,30.7,287.1,11.6
recall+journal,32,7,100,33.4,30.0,27.4,29,39,59,53.8,20.8,1209,+16.5,29.0,407.1,9.6
recall+journal,32,7,125,23.8,21.4,17.6,32,40,54,60.8,18.4,1215,+17.5,30.2,288.8,11.9
recall+journal,32,7,150,23.4,21.4,20.4,35,45,63,61.6,16.2,890,+11.4,26.6,306.8,11.6
recall+journal,32,7,175,17.0,16.6,16.0,41,60,82,67.0,11.8,726,+13.8,30.0,249.8,12.1
recall+journal,32,7,200,13.2,12.2,11.2,38,44,60,68.2,13.0,587,+10.2,27.2,213.1,13.0
recall+journal,32,7,225,10.6,9.8,9.2,31,43,62,80.0,21.4,760,+2.1,17.0,150.4,13.8
recall+journal,32,7,250,33.0,30.4,26.2,23,30,45,60.8,23.2,680,+4.4,18.8,423.1,10.8
recall+journal,32,7,275,42.8,39.0,32.4,19,24,34,54.2,27.6,717,+10.6,18.0,538.0,9.9
recall+journal,32,7,300,43.8,38.2,30.8,18,21,26,60.6,37.4,1033,+8.5,9.0,518.7,9.2
recall+journal,32,7,325,51.8,44.6,38.0,20,23,31,50.4,29.0,845,+14.1,3.7,618.5,8.6
recall+journal,32,7,350,52.6,45.0,36.4,18,22,27,54.4,34.2,865,+7.5,7.8,609.3,8.6
recall+journal,32,7,375,49.4,43.8,39.8,18,22,27,50.8,29.8,756,+8.5,9.6,627.5,8.0
recall+journal,32,7,400,48.4,44.2,41.4,19,23,33,46.4,19.8,647,+12.7,6.3,645.2,9.1
recall+journal,32,7,425,56.0,46.4,39.4,18,22,31,46.8,21.2,743,+7.8,5.8,659.1,8.9
recall+journal,32,7,450,57.8,50.4,46.8,19,22,28,41.6,19.4,768,+16.9,14.8,741.5,7.8
recall+journal,32,7,475,50.4,45.0,37.4,17,21,28,48.4,23.4,746,+10.0,12.8,624.9,9.6
recall+journal,32,7,500,60.4,52.4,45.2,18,21,28,39.6,17.2,828,+14.1,18.2,737.9,8.2
recall+journal,32,7,525,57.6,40.0,36.8,17,20,28,50.2,27.8,1221,+16.2,14.7,609.4,8.8
recall+journal,32,7,550,47.6,41.2,34.2,18,22,28,54.8,36.8,1016,+9.1,8.6,570.5,9.2
recall+journal,32,7,575,39.8,34.2,30.4,18,22,29,60.6,33.4,877,+5.6,8.0,490.1,9.4
recall+journal,32,7,599,44.6,34.2,29.0,18,22,30,58.8,40.2,1052,+5.4,3.2,491.9,9.7
recall+journal,32,8,25,0.0,0.0,0.0,0,0,0,94.0,34.2,515,-0.5,32.6,39.4,12.6
recall+journal,32,8,50,0.6,0.2,0.2,68,68,68,94.6,56.4,831,-2.6,24.3,25.0,12.6
recall+journal,32,8,75,6.8,3.4,2.6,33,39,53,83.8,34.8,723,+2.0,30.2,98.3,13.2
recall+journal,32,8,100,24.8,17.0,12.2,23,28,41,76.4,39.0,762,+0.9,22.6,250.0,11.7
recall+journal,32,8,125,38.6,32.2,28.0,21,26,38,61.4,32.2,756,+6.1,2.3,465.9,9.7
recall+journal,32,8,150,32.8,27.8,25.2,21,26,34,60.6,26.2,948,+7.2,6.5,413.4,10.0
recall+journal,32,8,175,45.0,33.4,24.4,21,26,36,60.2,24.0,629,+2.0,2.7,453.9,11.2
recall+journal,32,8,200,36.8,33.2,28.6,22,27,40,58.4,36.6,875,+6.6,6.0,457.4,9.3
recall+journal,32,8,225,44.6,37.6,30.4,17,23,32,58.6,34.6,792,+7.3,2.6,522.9,9.5
recall+journal,32,8,250,49.0,42.6,38.0,19,23,30,50.6,31.8,740,+10.7,2.7,614.0,8.8
recall+journal,32,8,275,48.2,41.2,39.0,20,24,30,49.4,27.2,662,+11.6,4.1,618.7,8.5
recall+journal,32,8,300,48.4,42.0,34.0,21,27,37,52.4,29.0,752,+5.9,2.3,562.5,9.0
recall+journal,32,8,325,41.8,35.8,31.8,24,29,38,52.8,15.8,528,+6.5,3.1,522.2,10.1
recall+journal,32,8,350,38.2,32.2,26.8,19,24,34,61.4,38.8,891,+4.7,11.0,450.1,9.7
recall+journal,32,8,375,38.4,32.4,28.8,21,26,33,58.0,37.8,849,+11.9,2.9,477.2,9.6
recall+journal,32,8,400,23.8,22.6,19.0,20,24,32,69.6,40.6,811,+5.6,4.9,327.5,11.2
recall+journal,32,8,425,38.0,30.8,24.6,19,23,27,63.6,39.2,895,+4.9,3.6,430.8,10.2
recall+journal,32,8,450,50.8,44.2,39.4,18,23,31,49.8,34.2,792,+10.2,5.2,631.7,8.3
recall+journal,32,8,475,35.0,30.4,24.6,17,22,29,66.0,44.2,1021,+5.3,7.3,415.2,10.4
