kind,hidden,trial,generation,prince,king,crowned,p10,median,p90,fell,mother,starved,nobles,read,fitness,rivals_crowned
told+recall,32,3,80,30.0,24.4,22.2,29,37,50,62.4,19.8,765,+11.1,12.3,363.6,10.6
told+recall,32,3,90,30.0,27.4,24.0,25,30,40,57.8,17.0,540,+8.1,11.8,408.5,12.8
told+recall,32,3,99,42.6,35.4,30.8,21,27,37,53.4,29.2,983,+17.9,20.6,508.1,9.4
told+recall,32,4,10,0.0,0.0,0.0,0,0,0,99.4,59.6,755,-0.4,25.8,25.4,12.9
told+recall,32,4,20,0.0,0.0,0.0,0,0,0,92.4,31.6,632,-0.8,31.3,47.5,13.4
told+recall,32,4,30,0.0,0.0,0.0,0,0,0,96.0,64.6,642,-0.4,21.1,36.7,13.1
told+recall,32,4,40,0.4,0.0,0.0,0,0,0,82.6,19.0,385,-9.9,27.6,76.5,13.2
told+recall,32,4,50,8.2,3.2,0.6,38,56,61,76.0,16.2,493,-2.6,35.4,110.8,13.0
told+recall,32,4,60,8.4,5.6,3.0,33,45,69,80.6,41.2,1112,+4.3,24.8,117.3,12.5
told+recall,32,4,70,10.6,8.6,6.4,45,56,78,76.6,16.6,731,+1.4,25.7,143.3,13.0
told+recall,32,4,80,8.4,4.6,2.0,41,45,60,80.6,19.4,717,+1.0,27.2,103.2,13.5
told+recall,32,4,90,10.4,9.2,9.2,42,55,75,78.4,9.6,341,+6.1,25.4,175.7,13.3
told+recall,32,4,99,17.2,13.0,9.4,30,34,46,74.6,27.8,854,+3.8,25.2,195.1,12.0
told+recall,32,5,10,0.0,0.0,0.0,0,0,0,96.2,32.8,633,-0.2,64.6,31.9,13.0
told+recall,32,5,20,0.0,0.0,0.0,0,0,0,89.4,6.8,811,-0.4,65.2,35.0,13.3
told+recall,32,5,30,3.2,2.6,2.2,60,76,93,87.2,21.8,462,+0.1,48.0,80.1,13.6
told+recall,32,5,40,9.0,7.2,7.0,59,71,85,78.2,11.0,553,+3.3,25.3,137.1,12.2
told+recall,32,5,50,8.2,6.8,6.6,49,69,82,79.6,21.4,645,-0.5,26.3,128.0,13.1
told+recall,32,5,60,13.0,11.0,10.0,38,51,75,75.8,24.4,612,+4.2,27.2,191.1,11.9
told+recall,32,5,70,7.8,6.6,4.2,46,56,67,79.0,16.2,468,+0.7,24.8,125.0,13.8
told+recall,32,5,80,10.0,9.6,9.4,45,61,78,76.6,15.6,411,+2.4,27.4,169.1,12.5
told+recall,32,5,90,8.2,6.2,5.4,45,67,89,79.8,25.2,449,+0.9,25.7,127.4,13.7
told+recall,32,5,99,9.0,7.6,5.6,75,84,99,80.4,25.6,1068,+0.2,29.0,88.3,13.4
told+recall,32,6,10,0.0,0.0,0.0,0,0,0,93.4,4.4,980,-0.7,53.2,16.4,13.4
told+recall,32,6,20,0.2,0.0,0.0,0,0,0,89.4,21.8,750,-3.5,31.8,41.1,14.4
told+recall,32,6,30,1.8,0.0,0.0,0,0,0,91.0,20.4,432,-4.2,34.0,54.5,13.2
told+recall,32,6,40,1.0,0.2,0.0,0,0,0,94.2,57.4,613,-1.8,18.7,45.1,13.2
told+recall,32,6,50,6.0,3.8,2.8,37,39,48,84.4,15.6,906,-2.3,2.8,83.0,13.5
told+recall,32,6,60,7.8,5.4,3.4,35,51,88,84.8,24.0,496,-2.0,2.2,104.2,13.7
told+recall,32,6,70,5.0,3.4,2.2,34,39,59,89.4,37.8,532,-3.0,0.4,79.2,12.9
told+recall,32,6,80,6.8,5.8,5.2,32,42,52,86.2,34.4,460,-0.8,2.5,129.4,12.6
told+recall,32,6,90,26.0,18.6,16.0,27,32,41,71.6,23.6,899,+4.1,3.8,282.0,11.4
told+recall,32,6,99,19.4,11.6,10.4,20,26,32,81.6,49.2,956,-0.2,11.5,213.4,11.8
told+recall,32,7,10,0.0,0.0,0.0,0,0,0,96.4,22.0,620,-0.6,45.2,39.0,14.0
told+recall,32,7,20,0.0,0.0,0.0,0,0,0,95.6,32.2,387,-0.4,44.3,49.4,13.7
told+recall,32,7,30,0.0,0.0,0.0,0,0,0,92.0,22.2,329,-1.4,59.1,51.5,13.5
told+recall,32,7,40,0.0,0.0,0.0,0,0,0,84.0,6.6,295,-2.4,50.1,65.1,14.0
told+recall,32,7,50,0.0,0.0,0.0,0,0,0,81.2,3.6,161,-4.0,33.6,76.6,12.8
told+recall,32,7,60,0.0,0.0,0.0,0,0,0,83.2,14.4,240,-3.1,21.8,71.5,14.1
told+recall,32,7,70,0.0,0.0,0.0,0,0,0,75.2,7.8,232,-4.4,24.8,81.6,14.1
told+recall,32,7,80,0.0,0.0,0.0,0,0,0,81.0,7.0,168,-3.8,19.8,80.4,13.7
told+recall,32,7,90,0.0,0.0,0.0,0,0,0,74.8,4.0,159,-2.8,21.7,89.9,13.9
told+recall,32,7,99,0.0,0.0,0.0,0,0,0,78.0,4.0,173,-2.5,28.8,83.8,13.6
told+recall,32,8,10,0.0,0.0,0.0,0,0,0,97.6,58.8,881,-2.1,24.3,23.0,12.7
told+recall,32,8,20,0.2,0.0,0.0,0,0,0,90.0,22.8,833,-4.1,29.8,30.6,13.1
told+recall,32,8,30,0.6,0.2,0.2,56,56,56,97.8,62.4,772,-2.2,29.4,29.3,13.4
told+recall,32,8,40,0.0,0.0,0.0,0,0,0,76.4,3.0,243,-8.4,24.9,82.6,14.0
told+recall,32,8,50,0.0,0.0,0.0,0,0,0,84.6,13.6,780,-9.4,20.3,50.4,13.9
told+recall,32,8,60,0.0,0.0,0.0,0,0,0,79.6,16.8,326,-8.9,35.2,74.0,14.5
told+recall,32,8,70,0.0,0.0,0.0,0,0,0,77.2,10.8,243,-6.8,42.3,81.0,14.1
told+recall,32,8,80,0.0,0.0,0.0,0,0,0,85.6,2.0,140,-3.7,36.6,80.3,14.8
told+recall,32,8,90,0.0,0.0,0.0,0,0,0,76.0,2.0,132,-3.0,36.6,91.2,14.1
told+recall,32,8,99,0.0,0.0,0.0,0,0,0,79.8,1.6,73,-2.6,38.7,96.5,13.7
told+recall+journal,32,1,10,0.0,0.0,0.0,0,0,0,94.8,19.4,766,-1.1,39.2,30.0,13.1
told+recall+journal,32,1,20,0.2,0.0,0.0,0,0,0,91.0,33.0,614,-1.8,18.3,50.0,14.1
told+recall+journal,32,1,30,0.6,0.0,0.0,0,0,0,89.6,34.2,466,-4.2,4.0,63.5,13.4
told+recall+journal,32,1,40,3.2,1.4,0.4,27,41,41,91.2,44.8,681,+0.8,27.8,64.2,13.4
told+recall+journal,32,1,50,9.4,5.8,4.6,26,32,44,84.2,36.2,669,+0.4,28.8,123.5,12.7
told+recall+journal,32,1,60,10.4,7.8,6.4,26,30,43,79.6,25.8,784,+0.8,28.6,155.0,12.2
told+recall+journal,32,1,70,17.6,13.8,9.4,21,26,37,83.2,53.4,970,+5.0,27.8,191.5,11.8
told+recall+journal,32,1,80,26.2,15.4,13.8,25,31,43,73.4,44.4,1027,+7.5,32.3,257.3,10.0
told+recall+journal,32,1,90,27.4,21.0,15.8,19,23,33,72.2,37.2,765,+2.7,26.5,298.2,11.6
told+recall+journal,32,1,99,28.2,21.0,18.8,20,26,36,71.8,39.6,799,+6.3,21.6,326.6,10.9
told+recall+journal,32,2,10,0.0,0.0,0.0,0,0,0,96.4,30.2,828,-3.4,24.2,26.4,13.2
told+recall+journal,32,2,20,0.0,0.0,0.0,0,0,0,95.6,50.4,584,-0.8,20.6,37.6,13.3
told+recall+journal,32,2,30,0.2,0.0,0.0,0,0,0,95.8,31.6,650,-0.3,32.8,37.9,13.7
told+recall+journal,32,2,40,0.0,0.0,0.0,0,0,0,98.6,66.4,726,-0.5,30.2,22.0,14.3
told+recall+journal,32,2,50,0.8,0.2,0.0,0,0,0,93.4,39.8,485,-0.6,35.5,54.8,13.9
told+recall+journal,32,2,60,3.6,2.2,1.8,33,40,61,89.2,42.6,588,+1.5,40.6,74.7,14.1
told+recall+journal,32,2,70,9.8,5.4,4.2,32,38,44,85.2,33.2,712,-1.4,31.3,123.6,12.6
told+recall+journal,32,2,80,15.4,12.2,11.6,23,32,49,76.4,43.2,733,+1.9,27.0,209.8,11.6
told+recall+journal,32,2,90,18.4,15.0,12.8,22,27,38,75.4,36.2,638,+2.4,31.9,239.8,11.8
told+recall+journal,32,2,99,19.0,15.0,12.0,23,31,48,77.4,43.2,799,+1.6,28.6,233.6,11.6
told+recall+journal,32,3,10,0.0,0.0,0.0,0,0,0,98.2,41.2,772,-0.7,40.1,22.0,13.8
told+recall+journal,32,3,20,0.0,0.0,0.0,0,0,0,92.8,28.6,813,-0.3,25.8,30.3,14.0
told+recall+journal,32,3,30,0.4,0.2,0.2,80,80,80,90.2,19.2,744,-0.3,49.6,42.8,13.5
told+recall+journal,32,3,40,0.4,0.4,0.4,50,55,55,90.2,20.6,540,-0.2,38.2,50.8,14.2
told+recall+journal,32,3,50,1.4,0.6,0.6,42,52,54,91.2,31.8,556,-0.9,34.5,48.4,14.4
told+recall+journal,32,3,60,3.0,2.4,2.4,34,44,64,89.2,28.2,744,+0.5,25.2,55.2,14.6
told+recall+journal,32,3,70,0.8,0.8,0.8,49,59,66,93.4,47.0,712,-0.8,16.0,35.9,14.2
told+recall+journal,32,3,80,8.4,6.2,6.0,26,39,54,87.2,31.8,908,+1.0,16.1,110.9,13.5
told+recall+journal,32,3,90,14.8,8.4,6.2,22,29,44,84.0,44.4,778,-3.0,22.8,160.3,13.2
told+recall+journal,32,3,99,19.2,12.4,8.4,25,32,62,83.0,48.6,821,-2.6,8.5,185.4,12.2
told+recall+journal,32,4,10,0.0,0.0,0.0,0,0,0,97.6,48.6,886,-4.5,24.4,12.4,12.8
told+recall+journal,32,4,20,0.0,0.0,0.0,0,0,0,93.2,18.8,300,-1.4,37.3,58.6,13.5
told+recall+journal,32,4,30,1.2,1.0,0.6,53,68,70,89.4,16.2,832,-1.2,15.3,50.2,14.2
told+recall+journal,32,4,40,3.4,2.2,1.2,50,89,98,88.4,20.8,482,+0.7,31.4,80.6,13.1
told+recall+journal,32,4,50,4.4,3.8,3.4,36,50,81,88.6,29.6,804,+0.4,25.3,76.2,13.6
told+recall+journal,32,4,60,6.8,6.0,5.6,32,41,54,85.6,22.0,795,+0.8,22.9,116.6,13.2
told+recall+journal,32,4,70,8.0,5.8,5.0,35,47,58,83.2,26.8,551,+3.0,19.8,132.4,13.4
told+recall+journal,32,4,80,6.6,2.6,1.4,29,48,80,87.0,36.0,858,+3.6,22.0,81.7,12.9
told+recall+journal,32,4,90,11.4,8.6,8.4,36,48,63,80.6,31.2,711,+8.7,41.9,162.5,12.3
told+recall+journal,32,4,99,8.2,6.4,5.4,33,40,54,82.2,23.2,489,+4.2,35.1,132.1,13.5
told+recall+journal,32,5,10,0.0,0.0,0.0,0,0,0,93.2,12.8,915,-0.4,37.8,24.1,14.0
told+recall+journal,32,5,20,0.0,0.0,0.0,0,0,0,90.2,23.4,639,-0.8,22.4,44.0,14.2
told+recall+journal,32,5,30,0.0,0.0,0.0,0,0,0,93.8,44.6,551,-0.7,24.4,42.8,13.3
told+recall+journal,32,5,40,0.0,0.0,0.0,0,0,0,84.0,9.4,320,-1.3,32.8,71.5,14.2
told+recall+journal,32,5,50,0.0,0.0,0.0,0,0,0,81.4,14.0,426,-0.6,33.4,79.5,13.7
told+recall+journal,32,5,60,0.2,0.0,0.0,0,0,0,80.8,11.6,314,-6.6,25.4,88.2,13.8
told+recall+journal,32,5,70,3.4,0.2,0.0,0,0,0,76.8,11.6,859,-5.4,13.1,82.9,13.3
told+recall+journal,32,5,80,5.4,0.2,0.2,93,93,93,75.4,6.8,300,-6.3,25.3,109.7,13.6
told+recall+journal,32,5,90,3.0,1.0,0.6,74,92,96,77.6,14.8,519,-3.4,34.4,106.3,12.6
told+recall+journal,32,5,99,10.4,2.0,1.6,39,49,62,83.2,35.2,1054,-2.7,22.3,110.3,12.1
told+recall+journal,32,6,10,0.0,0.0,0.0,0,0,0,96.8,30.6,985,-0.8,38.3,16.3,14.0
told+recall+journal,32,6,20,0.8,0.4,0.4,66,94,94,92.8,21.8,796,-0.3,32.7,27.6,14.5
told+recall+journal,32,6,30,1.8,1.2,0.4,52,71,71,92.4,21.2,620,-0.8,28.8,41.1,15.2
told+recall+journal,32,6,40,3.4,1.8,1.8,38,66,89,90.2,27.8,654,-0.3,29.3,58.7,13.8
told+recall+journal,32,6,50,3.4,2.0,0.4,33,52,52,91.2,35.4,709,+0.6,25.5,54.4,13.6
told+recall+journal,32,6,60,13.6,9.4,6.2,28,40,60,83.0,35.8,801,+5.1,20.5,142.9,12.3
told+recall+journal,32,6,70,10.2,8.4,4.6,29,41,61,84.8,32.8,792,+2.6,16.7,120.6,12.8
told+recall+journal,32,6,80,13.8,10.4,7.0,25,31,47,81.0,40.6,1189,+4.0,27.9,151.0,12.3
told+recall+journal,32,6,90,24.0,17.8,13.4,22,28,46,74.4,39.8,818,+5.5,23.6,264.2,11.8
told+recall+journal,32,6,99,29.6,18.4,16.2,21,28,38,68.4,20.6,801,+5.3,17.8,302.6,12.7
told+recall+journal,32,7,10,0.0,0.0,0.0,0,0,0,96.4,47.0,840,-2.9,40.5,12.5,13.3
told+recall+journal,32,7,20,0.0,0.0,0.0,0,0,0,90.2,26.8,704,-3.9,42.3,40.2,13.8
told+recall+journal,32,7,30,0.2,0.0,0.0,0,0,0,91.6,28.8,529,-3.0,39.8,41.8,14.1
told+recall+journal,32,7,40,0.6,0.6,0.6,44,44,68,96.6,50.0,671,-1.2,18.6,26.9,13.8
told+recall+journal,32,7,50,0.8,0.4,0.4,45,80,80,96.6,51.0,708,-2.2,27.1,32.9,12.8
told+recall+journal,32,7,60,7.8,6.0,5.2,31,45,65,86.2,33.8,550,+0.5,22.2,120.3,13.3
told+recall+journal,32,7,70,17.8,14.6,10.6,24,31,38,78.6,40.8,769,+0.7,28.2,203.0,12.4
told+recall+journal,32,7,80,20.4,11.8,8.0,25,32,43,77.8,38.2,727,-0.2,21.8,191.0,12.6
told+recall+journal,32,7,90,37.2,28.8,27.2,23,30,39,59.2,24.8,910,+9.4,25.9,432.0,10.6
told+recall+journal,32,7,99,32.2,23.4,19.6,26,32,41,69.8,35.2,938,+5.5,25.4,335.8,10.5
told+recall+journal,32,8,10,0.0,0.0,0.0,0,0,0,96.4,13.2,908,-0.4,24.2,18.6,13.6
told+recall+journal,32,8,20,0.0,0.0,0.0,0,0,0,94.2,20.4,678,-0.2,41.4,39.1,13.9
told+recall+journal,32,8,30,0.2,0.0,0.0,0,0,0,95.4,42.8,832,-0.7,49.0,10.3,13.8
told+recall+journal,32,8,40,3.0,2.6,2.2,53,55,69,90.8,44.4,746,-2.1,21.1,61.4,13.7
told+recall+journal,32,8,50,5.8,5.0,4.0,42,55,86,84.2,18.4,670,+1.1,23.1,108.0,13.4
told+recall+journal,32,8,60,12.4,9.8,9.6,44,51,69,79.0,23.4,577,+4.4,19.7,177.4,13.1
told+recall+journal,32,8,70,8.6,6.8,5.6,33,50,64,82.2,24.2,799,-0.0,23.8,135.7,12.6
told+recall+journal,32,8,80,1.4,1.2,1.2,60,77,82,90.0,51.8,851,-2.4,22.3,38.9,13.9
told+recall+journal,32,8,90,12.0,7.4,6.4,28,40,48,81.0,29.4,717,+4.1,10.9,150.5,12.9
told+recall+journal,32,8,99,12.6,10.6,9.8,29,41,56,79.2,28.8,596,+3.0,16.8,179.0,12.6
